"id","allocated_cost","uncharged","allocated_qty","applies_to","c_id","charged_for","charged_to","connection_surcharge","cost","cr_id","description","end_time","item_seq_num","meta","post_surcharge","primary_service","quantity","rating_group","requestor_node_id","requestor_service_id","rg_meta","rounding_policy","start_time","status","sub_id","tariff_plan","taxes","timestamp","tp_meta","type","unit","unit_rate","error","inserted_at","updated_at","service_id"
"binary data","0.0",NULL,"1770339","{""balances"": [""uncapped""], ""service_type"": ""mobile_data""}","20231120--794024f4-8797-11ee-8696-6cae8b6312a2","rainOne Level 9","{""{\""qty\"": 1770339, \""amount\"": 0, \""balance_name\"": \""uncapped\""}""}","0","0.0","20231120--793fce32-8797-11ee-a3b9-6cae8b6312a2",NULL,"2023-11-20 13:25:11+02",1,"{""ratType"": ""NR"", ""consumed"": {""6000"": {""cost"": 0, ""end_time"": ""2023-11-20T13:25:11+02:00"", ""quantity"": 1770339, ""uncharged"": 0, ""start_time"": ""2023-11-20T13:18:59+02:00"", ""allocated_qty"": 0, ""allocated_cost"": 0, ""session_status"": 300}}, ""ipv4_addr"": ""10.209.0.62"", ""requestor"": ""satest"", ""chargingId"": 1355018262, ""service_id"": ""msisdn-27816699388"", ""resource_id"": ""imei-861935050829590"", ""oneTimeEvent"": false, ""userLocationinfo"": {""nrLocation"": {""tai"": {""nid"": null, ""tac"": ""07F394"", ""plmnId"": {""mcc"": ""655"", ""mnc"": ""73""}}, ""ncgi"": {""nid"": null, ""plmnId"": {""mcc"": ""655"", ""mnc"": ""73""}, ""nrCellId"": ""0d1414033""}, ""ignoreNcgi"": null, ""globalGnbId"": null, ""geodeticInformation"": null, ""ueLocationTimestamp"": ""2023-11-20T13:16:50+02:00"", ""geographicalInformation"": null, ""ageOfLocationInformation"": null}, ""n3gaLocation"": null, ""eutraLocation"": null}}","0","5G_RAINONE_HOME_L9_PP","1770339",6000,"vfs_udg_upf_01",NULL,"{""mode"": ""ONLINE"", ""sessionFailover"": ""FAILOVER_NOT_SUPPORTED""}","1.110000","2023-11-20 13:18:59+02",400,"imsi-655730000853314","5G_RAINONE_HOME_L9_PP","{""gl"": ""9500A030"", ""name"": ""VAT"", ""fixed"": 0, ""percentage"": 15, ""tax_amount"": 0.0, ""taxable_amount"": 0, ""tax_inclusive_amount"": 0.0}","2023-11-20 13:25:13+02","{""model"": ""POST-PAID"", ""unit_info"": {""triggers"": [{""triggerType"": ""RAT_CHANGE"", ""triggerCategory"": ""IMMEDIATE_REPORT""}, {""triggerType"": ""QUOTA_THRESHOLD"", ""triggerCategory"": ""IMMEDIATE_REPORT""}, {""triggerType"": ""QUOTA_EXHAUSTED"", ""triggerCategory"": ""IMMEDIATE_REPORT""}, {""triggerType"": ""QHT"", ""triggerCategory"": ""IMMEDIATE_REPORT""}, {""triggerType"": ""VALIDITY_TIME"", ""triggerCategory"": ""IMMEDIATE_REPORT""}], ""validityTime"": 10800, ""quotaHoldingTime"": 0, ""timeQuotaThreshold"": 70, ""unitQuotaThreshold"": 80}, ""final_unit"": {""finalUnitAction"": ""TERMINATE""}, ""quota_calc"": ""default"", ""quota_rules"": [], ""neg_balances"": false, ""default_quota"": {""name"": ""totalVolume"", ""quota"": 57982058496}, ""policy_states"": [""High_Speed_30"", ""High_Speed_60"", ""High_Speed_Unlimited"", ""RICA"", ""Device"", ""Payment"", ""PAYMENT_HOLD""], ""vqt_percentage"": 0.4}",100,"{""time"": null, ""triggers"": [{""timeLimit"": null, ""triggerType"": ""FINAL"", ""volumeLimit"": null, ""volumeLimit64"": null, ""maxNumberOfccc"": null, ""triggerCategory"": ""IMMEDIATE_REPORT""}], ""totalVolume"": 1770339, ""uplinkVolume"": 167283, ""downlinkVolume"": 1603056, ""eventTimeStamp"": null, ""triggerTimestamp"": ""2023-11-20T13:25:14+02:00"", ""serviceSpecificUnits"": null}","0",NULL,"2023-11-20 13:25:45+02","2023-11-20 13:25:45+02","17b82eb1-09f8-4236-9dbc-d258bc898198"
"binary data","0.0",NULL,"15971","{""balances"": [""uncapped""], ""service_type"": ""mobile_data""}","20231120--0aaf2822-8798-11ee-ba4e-6cae8b6312a2","rainOne Level 9","{""{\""qty\"": 15971, \""amount\"": 0, \""balance_name\"": \""uncapped\""}""}","0","0.0","20231120--0aaeda3e-8798-11ee-bffc-6cae8b6312a2",NULL,"2023-11-20 13:29:12+02",1,"{""ratType"": ""NR"", ""consumed"": {""6000"": {""cost"": 0, ""end_time"": ""2023-11-20T13:29:12+02:00"", ""quantity"": 15971, ""uncharged"": 0, ""start_time"": ""2023-11-20T13:27:32+02:00"", ""allocated_qty"": 0, ""allocated_cost"": 0, ""session_status"": 300}}, ""ipv4_addr"": ""10.209.0.57"", ""requestor"": ""satest"", ""chargingId"": 1355018272, ""service_id"": ""msisdn-27816699388"", ""resource_id"": ""imei-861935050829590"", ""oneTimeEvent"": false, ""userLocationinfo"": {""nrLocation"": {""tai"": {""nid"": null, ""tac"": ""07F394"", ""plmnId"": {""mcc"": ""655"", ""mnc"": ""73""}}, ""ncgi"": {""nid"": null, ""plmnId"": {""mcc"": ""655"", ""mnc"": ""73""}, ""nrCellId"": ""0d141403d""}, ""ignoreNcgi"": null, ""globalGnbId"": null, ""geodeticInformation"": null, ""ueLocationTimestamp"": ""2023-11-20T13:27:27+02:00"", ""geographicalInformation"": null, ""ageOfLocationInformation"": null}, ""n3gaLocation"": null, ""eutraLocation"": null}}","0","5G_RAINONE_HOME_L9_PP","15971",6000,"vfs_udg_upf_01",NULL,"{""mode"": ""ONLINE"", ""sessionFailover"": ""FAILOVER_NOT_SUPPORTED""}","1.110000","2023-11-20 13:27:32+02",400,"imsi-655730000853314","5G_RAINONE_HOME_L9_PP","{""gl"": ""9500A030"", ""name"": ""VAT"", ""fixed"": 0, ""percentage"": 15, ""tax_amount"": 0.0, ""taxable_amount"": 0, ""tax_inclusive_amount"": 0.0}","2023-11-20 13:29:17+02","{""model"": ""POST-PAID"", ""unit_info"": {""triggers"": [{""triggerType"": ""RAT_CHANGE"", ""triggerCategory"": ""IMMEDIATE_REPORT""}, {""triggerType"": ""QUOTA_THRESHOLD"", ""triggerCategory"": ""IMMEDIATE_REPORT""}, {""triggerType"": ""QUOTA_EXHAUSTED"", ""triggerCategory"": ""IMMEDIATE_REPORT""}, {""triggerType"": ""QHT"", ""triggerCategory"": ""IMMEDIATE_REPORT""}, {""triggerType"": ""VALIDITY_TIME"", ""triggerCategory"": ""IMMEDIATE_REPORT""}], ""validityTime"": 10800, ""quotaHoldingTime"": 0, ""timeQuotaThreshold"": 70, ""unitQuotaThreshold"": 80}, ""final_unit"": {""finalUnitAction"": ""TERMINATE""}, ""quota_calc"": ""default"", ""quota_rules"": [], ""neg_balances"": false, ""default_quota"": {""name"": ""totalVolume"", ""quota"": 57982058496}, ""policy_states"": [""High_Speed_30"", ""High_Speed_60"", ""High_Speed_Unlimited"", ""RICA"", ""Device"", ""Payment"", ""PAYMENT_HOLD""], ""vqt_percentage"": 0.4}",100,"{""time"": null, ""triggers"": [{""timeLimit"": null, ""triggerType"": ""FINAL"", ""volumeLimit"": null, ""volumeLimit64"": null, ""maxNumberOfccc"": null, ""triggerCategory"": ""IMMEDIATE_REPORT""}], ""totalVolume"": 15971, ""uplinkVolume"": 4686, ""downlinkVolume"": 11285, ""eventTimeStamp"": null, ""triggerTimestamp"": ""2023-11-20T13:29:18+02:00"", ""serviceSpecificUnits"": null}","0",NULL,"2023-11-20 13:29:56+02","2023-11-20 13:29:56+02","17b82eb1-09f8-4236-9dbc-d258bc898198"
"binary data","0.0",NULL,"210362260","{""balances"": [""uncapped""], ""service_type"": ""mobile_data""}","20231120--a4c0ba2a-8798-11ee-9114-6cae8b6312a2","rainOne Level 9","{""{\""qty\"": 210362260, \""amount\"": 0, \""balance_name\"": \""uncapped\""}""}","0","0.0","20231120--a4c0724a-8798-11ee-be07-6cae8b6312a2",NULL,"2023-11-20 13:33:36+02",1,"{""ratType"": ""NR"", ""consumed"": {""6000"": {""cost"": 0, ""end_time"": ""2023-11-20T13:33:36+02:00"", ""quantity"": 210362260, ""uncharged"": 0, ""start_time"": ""2023-11-20T13:30:20+02:00"", ""allocated_qty"": 0, ""allocated_cost"": 0, ""session_status"": 300}}, ""ipv4_addr"": ""10.209.0.58"", ""requestor"": ""satest"", ""chargingId"": 1355018276, ""service_id"": ""msisdn-27816699388"", ""resource_id"": ""imei-861935050829590"", ""oneTimeEvent"": false, ""userLocationinfo"": {""nrLocation"": {""tai"": {""nid"": null, ""tac"": ""07F394"", ""plmnId"": {""mcc"": ""655"", ""mnc"": ""73""}}, ""ncgi"": {""nid"": null, ""plmnId"": {""mcc"": ""655"", ""mnc"": ""73""}, ""nrCellId"": ""0d1414033""}, ""ignoreNcgi"": null, ""globalGnbId"": null, ""geodeticInformation"": null, ""ueLocationTimestamp"": ""2023-11-20T13:31:32+02:00"", ""geographicalInformation"": null, ""ageOfLocationInformation"": null}, ""n3gaLocation"": null, ""eutraLocation"": null}}","0","5G_RAINONE_HOME_L9_PP","210362260",6000,"vfs_udg_upf_01",NULL,"{""mode"": ""ONLINE"", ""sessionFailover"": ""FAILOVER_NOT_SUPPORTED""}","1.110000","2023-11-20 13:30:21+02",400,"imsi-655730000853314","5G_RAINONE_HOME_L9_PP","{""gl"": ""9500A030"", ""name"": ""VAT"", ""fixed"": 0, ""percentage"": 15, ""tax_amount"": 0.0, ""taxable_amount"": 0, ""tax_inclusive_amount"": 0.0}","2023-11-20 13:33:36+02","{""model"": ""POST-PAID"", ""unit_info"": {""triggers"": [{""triggerType"": ""RAT_CHANGE"", ""triggerCategory"": ""IMMEDIATE_REPORT""}, {""triggerType"": ""QUOTA_THRESHOLD"", ""triggerCategory"": ""IMMEDIATE_REPORT""}, {""triggerType"": ""QUOTA_EXHAUSTED"", ""triggerCategory"": ""IMMEDIATE_REPORT""}, {""triggerType"": ""QHT"", ""triggerCategory"": ""IMMEDIATE_REPORT""}, {""triggerType"": ""VALIDITY_TIME"", ""triggerCategory"": ""IMMEDIATE_REPORT""}], ""validityTime"": 10800, ""quotaHoldingTime"": 0, ""timeQuotaThreshold"": 70, ""unitQuotaThreshold"": 80}, ""final_unit"": {""finalUnitAction"": ""TERMINATE""}, ""quota_calc"": ""default"", ""quota_rules"": [], ""neg_balances"": false, ""default_quota"": {""name"": ""totalVolume"", ""quota"": 57982058496}, ""policy_states"": [""High_Speed_30"", ""High_Speed_60"", ""High_Speed_Unlimited"", ""RICA"", ""Device"", ""Payment"", ""PAYMENT_HOLD""], ""vqt_percentage"": 0.4}",100,"{""time"": null, ""triggers"": [{""timeLimit"": null, ""triggerType"": ""FINAL"", ""volumeLimit"": null, ""volumeLimit64"": null, ""maxNumberOfccc"": null, ""triggerCategory"": ""IMMEDIATE_REPORT""}], ""totalVolume"": 210362260, ""uplinkVolume"": 19091428, ""downlinkVolume"": 191270832, ""eventTimeStamp"": null, ""triggerTimestamp"": ""2023-11-20T13:33:36+02:00"", ""serviceSpecificUnits"": null}","0",NULL,"2023-11-20 13:34:06+02","2023-11-20 13:34:06+02","17b82eb1-09f8-4236-9dbc-d258bc898198"
"binary data","0.0",NULL,"15867","{""balances"": [""uncapped""], ""service_type"": ""mobile_data""}","20231120--b0d0ae70-879c-11ee-9241-6cae8b6312a2","rainOne Level 9","{""{\""qty\"": 15867, \""amount\"": 0, \""balance_name\"": \""uncapped\""}""}","0","0.0","20231120--b0d0646a-879c-11ee-ab47-6cae8b6312a2",NULL,"2023-11-20 14:02:34+02",1,"{""ratType"": ""NR"", ""consumed"": {""6000"": {""cost"": 0, ""end_time"": ""2023-11-20T14:02:34+02:00"", ""quantity"": 15867, ""uncharged"": 0, ""start_time"": ""2023-11-20T14:01:01+02:00"", ""allocated_qty"": 0, ""allocated_cost"": 0, ""session_status"": 300}}, ""ipv4_addr"": ""10.209.0.57"", ""requestor"": ""satest"", ""chargingId"": 1354767597, ""service_id"": ""msisdn-27816699388"", ""resource_id"": ""imei-861935050829590"", ""oneTimeEvent"": false, ""userLocationinfo"": {""nrLocation"": {""tai"": {""nid"": null, ""tac"": ""07F394"", ""plmnId"": {""mcc"": ""655"", ""mnc"": ""73""}}, ""ncgi"": {""nid"": null, ""plmnId"": {""mcc"": ""655"", ""mnc"": ""73""}, ""nrCellId"": ""0d1414033""}, ""ignoreNcgi"": null, ""globalGnbId"": null, ""geodeticInformation"": null, ""ueLocationTimestamp"": ""2023-11-20T14:00:57+02:00"", ""geographicalInformation"": null, ""ageOfLocationInformation"": null}, ""n3gaLocation"": null, ""eutraLocation"": null}}","0","5G_RAINONE_HOME_L9_PP","15867",6000,"vfs_udg_upf_01",NULL,"{""mode"": ""ONLINE"", ""sessionFailover"": ""FAILOVER_NOT_SUPPORTED""}","1.110000","2023-11-20 14:01:02+02",400,"imsi-655730000853314","5G_RAINONE_HOME_L9_PP","{""gl"": ""9500A030"", ""name"": ""VAT"", ""fixed"": 0, ""percentage"": 15, ""tax_amount"": 0.0, ""taxable_amount"": 0, ""tax_inclusive_amount"": 0.0}","2023-11-20 14:02:34+02","{""model"": ""POST-PAID"", ""unit_info"": {""triggers"": [{""triggerType"": ""RAT_CHANGE"", ""triggerCategory"": ""IMMEDIATE_REPORT""}, {""triggerType"": ""QUOTA_THRESHOLD"", ""triggerCategory"": ""IMMEDIATE_REPORT""}, {""triggerType"": ""QUOTA_EXHAUSTED"", ""triggerCategory"": ""IMMEDIATE_REPORT""}, {""triggerType"": ""QHT"", ""triggerCategory"": ""IMMEDIATE_REPORT""}, {""triggerType"": ""VALIDITY_TIME"", ""triggerCategory"": ""IMMEDIATE_REPORT""}], ""validityTime"": 10800, ""quotaHoldingTime"": 0, ""timeQuotaThreshold"": 70, ""unitQuotaThreshold"": 80}, ""final_unit"": {""finalUnitAction"": ""TERMINATE""}, ""quota_calc"": ""default"", ""quota_rules"": [], ""neg_balances"": false, ""default_quota"": {""name"": ""totalVolume"", ""quota"": 57982058496}, ""policy_states"": [""High_Speed_30"", ""High_Speed_60"", ""High_Speed_Unlimited"", ""RICA"", ""Device"", ""Payment"", ""PAYMENT_HOLD""], ""vqt_percentage"": 0.4}",100,"{""time"": null, ""triggers"": [{""timeLimit"": null, ""triggerType"": ""FINAL"", ""volumeLimit"": null, ""volumeLimit64"": null, ""maxNumberOfccc"": null, ""triggerCategory"": ""IMMEDIATE_REPORT""}], ""totalVolume"": 15867, ""uplinkVolume"": 4582, ""downlinkVolume"": 11285, ""eventTimeStamp"": null, ""triggerTimestamp"": ""2023-11-20T14:02:35+02:00"", ""serviceSpecificUnits"": null}","0",NULL,"2023-11-20 14:02:45+02","2023-11-20 14:02:45+02","17b82eb1-09f8-4236-9dbc-d258bc898198"
"binary data","0.0",NULL,"15540","{""balances"": [""uncapped""], ""service_type"": ""mobile_data""}","20231120--3efccc6a-879d-11ee-8674-6cae8b6312a2","rainOne Level 9","{""{\""qty\"": 15540, \""amount\"": 0, \""balance_name\"": \""uncapped\""}""}","0","0.0","20231120--3efc86a6-879d-11ee-a20f-6cae8b6312a2",NULL,"2023-11-20 14:05:34+02",1,"{""ratType"": ""NR"", ""consumed"": {""6000"": {""cost"": 0, ""end_time"": ""2023-11-20T14:05:34+02:00"", ""quantity"": 15540, ""uncharged"": 0, ""start_time"": ""2023-11-20T14:04:41+02:00"", ""allocated_qty"": 0, ""allocated_cost"": 0, ""session_status"": 300}}, ""ipv4_addr"": ""10.209.0.57"", ""requestor"": ""satest"", ""chargingId"": 1354767617, ""service_id"": ""msisdn-27816699388"", ""resource_id"": ""imei-861935050829590"", ""oneTimeEvent"": false, ""userLocationinfo"": {""nrLocation"": {""tai"": {""nid"": null, ""tac"": ""07F394"", ""plmnId"": {""mcc"": ""655"", ""mnc"": ""73""}}, ""ncgi"": {""nid"": null, ""plmnId"": {""mcc"": ""655"", ""mnc"": ""73""}, ""nrCellId"": ""0d1414033""}, ""ignoreNcgi"": null, ""globalGnbId"": null, ""geodeticInformation"": null, ""ueLocationTimestamp"": ""2023-11-20T14:04:36+02:00"", ""geographicalInformation"": null, ""ageOfLocationInformation"": null}, ""n3gaLocation"": null, ""eutraLocation"": null}}","0","5G_RAINONE_HOME_L9_PP","15540",6000,"vfs_udg_upf_01",NULL,"{""mode"": ""ONLINE"", ""sessionFailover"": ""FAILOVER_NOT_SUPPORTED""}","1.110000","2023-11-20 14:04:41+02",400,"imsi-655730000853314","5G_RAINONE_HOME_L9_PP","{""gl"": ""9500A030"", ""name"": ""VAT"", ""fixed"": 0, ""percentage"": 15, ""tax_amount"": 0.0, ""taxable_amount"": 0, ""tax_inclusive_amount"": 0.0}","2023-11-20 14:06:33+02","{""model"": ""POST-PAID"", ""unit_info"": {""triggers"": [{""triggerType"": ""RAT_CHANGE"", ""triggerCategory"": ""IMMEDIATE_REPORT""}, {""triggerType"": ""QUOTA_THRESHOLD"", ""triggerCategory"": ""IMMEDIATE_REPORT""}, {""triggerType"": ""QUOTA_EXHAUSTED"", ""triggerCategory"": ""IMMEDIATE_REPORT""}, {""triggerType"": ""QHT"", ""triggerCategory"": ""IMMEDIATE_REPORT""}, {""triggerType"": ""VALIDITY_TIME"", ""triggerCategory"": ""IMMEDIATE_REPORT""}], ""validityTime"": 10800, ""quotaHoldingTime"": 0, ""timeQuotaThreshold"": 70, ""unitQuotaThreshold"": 80}, ""final_unit"": {""finalUnitAction"": ""TERMINATE""}, ""quota_calc"": ""default"", ""quota_rules"": [], ""neg_balances"": false, ""default_quota"": {""name"": ""totalVolume"", ""quota"": 57982058496}, ""policy_states"": [""High_Speed_30"", ""High_Speed_60"", ""High_Speed_Unlimited"", ""RICA"", ""Device"", ""Payment"", ""PAYMENT_HOLD""], ""vqt_percentage"": 0.4}",100,"{""time"": null, ""triggers"": [{""timeLimit"": null, ""triggerType"": ""FINAL"", ""volumeLimit"": null, ""volumeLimit64"": null, ""maxNumberOfccc"": null, ""triggerCategory"": ""IMMEDIATE_REPORT""}], ""totalVolume"": 15540, ""uplinkVolume"": 4166, ""downlinkVolume"": 11374, ""eventTimeStamp"": null, ""triggerTimestamp"": ""2023-11-20T14:06:33+02:00"", ""serviceSpecificUnits"": null}","0",NULL,"2023-11-20 14:06:55+02","2023-11-20 14:06:55+02","17b82eb1-09f8-4236-9dbc-d258bc898198"
"binary data","0.0",NULL,"7500","{""balances"": [""uncapped""], ""service_type"": ""mobile_data""}","20231120--94bcbdfc-879f-11ee-aa83-6cae8b6312a2","Unlimited home 5G Premium","{""{\""qty\"": 7500, \""amount\"": 0, \""balance_name\"": \""uncapped\""}""}","0","0.0","20231120--94bc6212-879f-11ee-b481-6cae8b6312a2",NULL,"2023-11-20 14:23:16+02",1,"{""ratType"": ""NR"", ""consumed"": {""6000"": {""cost"": 0, ""end_time"": ""2023-11-20T14:23:16+02:00"", ""quantity"": 7500, ""uncharged"": 0, ""start_time"": ""2023-11-20T14:23:12+02:00"", ""allocated_qty"": 0, ""allocated_cost"": 0, ""session_status"": 300}}, ""ipv4_addr"": ""10.209.0.57"", ""requestor"": ""satest"", ""chargingId"": 375429928, ""service_id"": ""msisdn-27816699304"", ""resource_id"": ""imei-861935050829590"", ""oneTimeEvent"": false, ""userLocationinfo"": {""nrLocation"": {""tai"": {""nid"": null, ""tac"": ""07F394"", ""plmnId"": {""mcc"": ""655"", ""mnc"": ""73""}}, ""ncgi"": {""nid"": null, ""plmnId"": {""mcc"": ""655"", ""mnc"": ""73""}, ""nrCellId"": ""0d1414033""}, ""ignoreNcgi"": null, ""globalGnbId"": null, ""geodeticInformation"": null, ""ueLocationTimestamp"": ""2023-11-20T14:22:08+02:00"", ""geographicalInformation"": null, ""ageOfLocationInformation"": null}, ""n3gaLocation"": null, ""eutraLocation"": null}}","0","5G Home X","7500",6000,"vfs_udg_upf_01",NULL,"{""mode"": ""ONLINE"", ""sessionFailover"": ""FAILOVER_NOT_SUPPORTED""}","1.110000","2023-11-20 14:23:13+02",400,"imsi-655730000598400","5G Home X","{""gl"": ""9500A030"", ""name"": ""VAT"", ""fixed"": 0, ""percentage"": 15, ""tax_amount"": 0.0, ""taxable_amount"": 0, ""tax_inclusive_amount"": 0.0}","2023-11-20 14:23:16+02","{""model"": ""POST-PAID"", ""unit_info"": {""triggers"": [{""triggerType"": ""QUOTA_THRESHOLD"", ""triggerCategory"": ""IMMEDIATE_REPORT""}, {""triggerType"": ""QUOTA_EXHAUSTED"", ""triggerCategory"": ""IMMEDIATE_REPORT""}, {""triggerType"": ""QHT"", ""triggerCategory"": ""IMMEDIATE_REPORT""}, {""triggerType"": ""VALIDITY_TIME"", ""triggerCategory"": ""IMMEDIATE_REPORT""}], ""validityTime"": 43200, ""quotaHoldingTime"": 0, ""timeQuotaThreshold"": 70, ""unitQuotaThreshold"": 80}, ""final_unit"": {""finalUnitAction"": ""TERMINATE""}, ""quota_calc"": ""default"", ""quota_rules"": [], ""neg_balances"": false, ""default_quota"": {""name"": ""totalVolume"", ""quota"": 57982058496}, ""policy_states"": [""High Speed"", ""RICA"", ""Device"", ""Payment"", ""PAYMENT_HOLD""], ""vqt_percentage"": 0.4}",100,"{""time"": null, ""triggers"": [{""timeLimit"": null, ""triggerType"": ""FINAL"", ""volumeLimit"": null, ""volumeLimit64"": null, ""maxNumberOfccc"": null, ""triggerCategory"": ""IMMEDIATE_REPORT""}], ""totalVolume"": 7500, ""uplinkVolume"": 2477, ""downlinkVolume"": 5023, ""eventTimeStamp"": null, ""triggerTimestamp"": ""2023-11-20T14:23:16+02:00"", ""serviceSpecificUnits"": null}","0",NULL,"2023-11-20 14:23:42+02","2023-11-20 14:23:42+02","a72e5f19-6245-4d24-8f69-3bf4bf215895"
"binary data","0.0",NULL,"5920689","{""balances"": [""uncapped""], ""service_type"": ""mobile_data""}","20231120--5979aeac-87a0-11ee-a234-6cae8b6312a2","Unlimited home 5G Premium","{""{\""qty\"": 5920689, \""amount\"": 0, \""balance_name\"": \""uncapped\""}""}","0","0.0","20231120--5979434a-87a0-11ee-8079-6cae8b6312a2",NULL,"2023-11-20 14:28:28+02",1,"{""ratType"": ""NR"", ""consumed"": {""6000"": {""cost"": 0, ""end_time"": ""2023-11-20T14:28:28+02:00"", ""quantity"": 5920689, ""uncharged"": 0, ""start_time"": ""2023-11-20T14:24:15+02:00"", ""allocated_qty"": 0, ""allocated_cost"": 0, ""session_status"": 300}}, ""ipv4_addr"": ""10.209.0.58"", ""requestor"": ""satest"", ""chargingId"": 375429934, ""service_id"": ""msisdn-27816699304"", ""resource_id"": ""imei-861935050829590"", ""oneTimeEvent"": false, ""userLocationinfo"": {""nrLocation"": {""tai"": {""nid"": null, ""tac"": ""07F394"", ""plmnId"": {""mcc"": ""655"", ""mnc"": ""73""}}, ""ncgi"": {""nid"": null, ""plmnId"": {""mcc"": ""655"", ""mnc"": ""73""}, ""nrCellId"": ""0d1414033""}, ""ignoreNcgi"": null, ""globalGnbId"": null, ""geodeticInformation"": null, ""ueLocationTimestamp"": ""2023-11-20T14:28:09+02:00"", ""geographicalInformation"": null, ""ageOfLocationInformation"": null}, ""n3gaLocation"": null, ""eutraLocation"": null}}","0","5G Home X","5920689",6000,"vfs_udg_upf_01",NULL,"{""mode"": ""ONLINE"", ""sessionFailover"": ""FAILOVER_NOT_SUPPORTED""}","1.110000","2023-11-20 14:24:16+02",400,"imsi-655730000598400","5G Home X","{""gl"": ""9500A030"", ""name"": ""VAT"", ""fixed"": 0, ""percentage"": 15, ""tax_amount"": 0.0, ""taxable_amount"": 0, ""tax_inclusive_amount"": 0.0}","2023-11-20 14:28:46+02","{""model"": ""POST-PAID"", ""unit_info"": {""triggers"": [{""triggerType"": ""QUOTA_THRESHOLD"", ""triggerCategory"": ""IMMEDIATE_REPORT""}, {""triggerType"": ""QUOTA_EXHAUSTED"", ""triggerCategory"": ""IMMEDIATE_REPORT""}, {""triggerType"": ""QHT"", ""triggerCategory"": ""IMMEDIATE_REPORT""}, {""triggerType"": ""VALIDITY_TIME"", ""triggerCategory"": ""IMMEDIATE_REPORT""}], ""validityTime"": 43200, ""quotaHoldingTime"": 0, ""timeQuotaThreshold"": 70, ""unitQuotaThreshold"": 80}, ""final_unit"": {""finalUnitAction"": ""TERMINATE""}, ""quota_calc"": ""default"", ""quota_rules"": [], ""neg_balances"": false, ""default_quota"": {""name"": ""totalVolume"", ""quota"": 57982058496}, ""policy_states"": [""High Speed"", ""RICA"", ""Device"", ""Payment"", ""PAYMENT_HOLD""], ""vqt_percentage"": 0.4}",100,"{""time"": null, ""triggers"": [{""timeLimit"": null, ""triggerType"": ""FINAL"", ""volumeLimit"": null, ""volumeLimit64"": null, ""maxNumberOfccc"": null, ""triggerCategory"": ""IMMEDIATE_REPORT""}], ""totalVolume"": 5920689, ""uplinkVolume"": 503940, ""downlinkVolume"": 5416749, ""eventTimeStamp"": null, ""triggerTimestamp"": ""2023-11-20T14:28:46+02:00"", ""serviceSpecificUnits"": null}","0",NULL,"2023-11-20 14:29:22+02","2023-11-20 14:29:22+02","a72e5f19-6245-4d24-8f69-3bf4bf215895"
